"id","height","weight","rating","potential","preferred_foot","weak_foot","skill_moves","international_reputation","club_rating"
"259377","172","65","79","87","Right","4 ","3","National","78"
"259240","182","70","79","86","Left","4 ","3","Local","78"
"258966","182","77","79","84","Left","5 ","3","National","80"
"258580","173","68","79","80","Right","3 ","4","Local","79"
"257289","189","70","79","85","Right","3 ","4","Local","77"
"257278","185","78","79","83","Left","3 ","2","Local","77"
"257191","194","88","79","82","Right","5 ","3","National","75"
"257057","192","76","79","83","Right","4 ","3","Local","81"
"256853","187","71","79","86","Right","3 ","4","Local","78"
"256325","185","82","79","84","Right","3 ","2","Local","76"
"256261","194","89","79","85","Right","4 ","2","Local","81"
"255654","182","80","79","85","Right","3 ","2","Local","80"
"255069","188","88","79","85","Right","3 ","3","Local","85"
"255001","179","70","79","86","Right","4 ","3","Local","79"
"254796","182","75","79","84","Left","3 ","4","Local","80"
"254243","179","71","79","84","Right","4 ","3","Local","78"
"254117","185","72","79","84","Right","3 ","4","Local","81"
"254088","173","67","79","85","Left","4 ","4","Local","80"
"253109","185","75","79","81","Right","4 ","3","Continental","78"
"252308","189","83","79","79","Right","2 ","2","Local","77"
"252064","191","87","79","83","Left","3 ","3","Local","78"
"252042","188","82","79","84","Right","4 ","4","Local","78"
"251988","184","75","79","80","Left","3 ","3","Local","77"
"251570","177","71","79","88","Left","5 ","5","National","77"
"251445","170","69","79","82","Right","3 ","3","Continental","82"
"251421","186","73","79","83","Right","4 ","3","Local","81"
"250753","199","86","79","86","Right","2 ","1","Local","79"
"248695","185","84","79","84","Right","3 ","2","Local","80"
"248465","178","68","79","84","Left","3 ","3","Local","81"
"247649","195","74","79","86","Left","5 ","2","Local","76"
"247172","187","70","79","86","Left","2 ","2","Local","76"
"246785","175","60","79","83","Left","3 ","3","Local","78"
"246606","169","62","79","84","Left","3 ","3","National","85"
"245388","190","88","79","82","Right","2 ","3","National","78"
"245371","171","62","79","85","Right","4 ","4","Continental","77"
"245235","183","75","79","80","Right","5 ","3","Local","79"
"245152","183","68","79","84","Left","4 ","3","National","81"
"244067","190","88","79","84","Right","2 ","2","National","78"
"243976","194","82","79","79","Right","3 ","2","Local","77"
"243780","173","66","79","84","Left","3 ","4","National","83"
"243593","171","59","79","80","Right","3 ","4","Local","72"
"243586","182","76","79","79","Left","2 ","3","Local","76"
"242641","180","70","79","85","Left","3 ","5","Local","76"
"242280","181","75","79","83","Right","4 ","3","Local","76"
"242201","175","67","79","79","Right","3 ","3","National","75"
"241788","187","83","79","79","Right","4 ","4","National","84"
"241727","191","85","79","81","Right","2 ","1","National","74"
"241508","180","70","79","82","Right","3 ","4","Local","77"
"241236","185","79","79","82","Right","5 ","3","Local","77"
"241187","185","84","79","83","Right","3 ","2","National","80"
"241095","179","79","79","80","Right","5 ","3","National","76"
"240913","188","81","79","82","Right","4 ","1","Local","84"
"240734","188","77","79","85","Left","4 ","4","Local","78"
"240690","180","72","79","79","Left","2 ","4","Continental","80"
"239380","179","69","79","82","Right","4 ","5","Local","78"
"238900","185","84","79","80","Right","3 ","3","National","77"
"238616","174","62","79","82","Left","4 ","4","Local","80"
"238186","199","99","79","85","Right","2 ","1","Local","77"
"237942","175","79","79","80","Left","3 ","3","Continental","78"
"237034","176","73","79","82","Right","4 ","4","Local","78"
"236920","172","67","79","81","Right","4 ","4","Local","77"
"236804","184","77","79","83","Left","2 ","3","National","75"
"236792","192","86","79","79","Right","3 ","3","National","78"
"236786","184","71","79","79","Right","3 ","3","National","83"
"236480","182","78","79","80","Right","3 ","4","National","81"
"235973","174","60","79","82","Left","2 ","3","Local","80"
"235374","174","67","79","79","Right","3 ","3","National","79"
"234678","185","79","79","79","Right","3 ","3","National","77"
"234579","180","78","79","79","Right","3 ","4","Local","70"
"234568","183","63","79","82","Right","3 ","4","Local","76"
"233927","180","72","79","79","Left","4 ","5","Continental","78"
"233738","181","73","79","81","Right","3 ","2","Local","78"
"232487","178","77","79","79","Right","4 ","3","National","84"
"231943","184","71","79","79","Right","4 ","4","Continental","81"
"231366","189","85","79","80","Right","3 ","2","National","76"
"231340","175","70","79","79","Right","3 ","3","Local","77"
"231184","188","80","79","79","Right","4 ","3","Local","80"
"230786","186","73","79","82","Right","3 ","3","Local","77"
"230498","176","73","79","79","Right","4 ","4","Local","72"
"230312","186","80","79","79","Right","3 ","1","Local","74"
"230234","177","75","79","79","Right","4 ","2","Local","72"
"230216","175","70","79","79","Right","3 ","2","Local","74"
"230184","168","65","79","79","Left","3 ","4","Local","75"
"230020","186","70","79","79","Right","4 ","3","National","76"
"229905","185","80","79","79","Left","2 ","2","Continental","79"
"229891","183","82","79","80","Right","3 ","2","National","81"
"228881","177","70","79","79","Right","3 ","3","National","76"
"228805","187","80","79","79","Right","3 ","2","Local","76"
"228383","195","85","79","84","Right","3 ","1","Local","77"
"228092","195","96","79","80","Right","3 ","3","Local","77"
"227890","177","71","79","79","Left","1 ","5","Local","79"
"227174","185","74","79","79","Right","3 ","3","National","81"
"226710","196","85","79","82","Right","3 ","3","Continental","80"
"226376","171","67","79","79","Left","2 ","4","National","71"
"226300","191","82","79","81","Right","3 ","1","Local","75"
"226229","186","76","79","81","Right","5 ","2","National","77"
"226166","187","84","79","80","Right","3 ","3","National","83"
"226110","183","73","79","79","Left","2 ","4","National","78"
"225953","171","78","79","79","Right","1 ","4","Continental","74"
"225951","180","71","79","79","Right","4 ","4","National","71"
"225863","181","68","79","81","Left","4 ","3","National","78"
"225403","176","75","79","79","Left","3 ","3","Local","80"
"225309","180","76","79","79","Right","3 ","4","National","75"
"224334","172","69","79","79","Left","3 ","3","Continental","77"
"224294","175","71","79","80","Right","4 ","3","Local","77"
"224221","192","90","79","79","Right","4 ","2","National","77"
"224196","187","82","79","79","Left","4 ","3","National","81"
"224158","183","77","79","79","Right","2 ","3","Local","80"
"224031","185","81","79","79","Right","4 ","3","National","79"
"224003","192","82","79","79","Right","3 ","1","Local","77"
"223874","172","67","79","79","Right","4 ","3","National","78"
"223710","194","92","79","79","Left","3 ","3","National","76"
"223697","183","76","79","79","Left","3 ","3","Continental","77"
"223671","190","82","79","79","Right","3 ","2","National","80"
"222331","189","90","79","80","Right","3 ","2","National","80"
"221342","172","70","79","80","Right","3 ","3","Local","76"
"220876","180","70","79","79","Right","3 ","4","National","76"
"219693","186","79","79","79","Right","4 ","3","National","80"
"219522","183","84","79","79","Right","2 ","1","Continental","77"
"215270","172","70","79","79","Right","3 ","4","National","71"
"215223","191","93","79","79","Right","2 ","1","National","78"
"214979","191","93","79","79","Right","3 ","1","Local","82"
"214584","189","88","79","79","Right","3 ","1","Local","77"
"214092","182","74","79","79","Left","2 ","3","Local","70"
"212814","179","73","79","79","Right","4 ","3","Continental","76"
"212811","184","85","79","79","Right","4 ","3","National","79"
"212602","186","75","79","79","Right","3 ","2","National","78"
"212228","187","76","79","79","Right","3 ","3","Local","75"
"211368","173","70","79","79","Right","3 ","4","National","79"
"211348","188","84","79","79","Right","2 ","1","Local","77"
"211093","178","74","79","79","Left","4 ","4","Local","75"
"210930","170","65","79","79","Left","4 ","4","National","69"
"210324","176","72","79","79","Right","4 ","3","Continental","83"
"210021","173","71","79","79","Right","5 ","3","National","69"
"208670","181","65","79","79","Left","2 ","5","Continental",""
"208618","173","69","79","79","Right","4 ","4","Continental","85"
"208448","177","76","79","79","Right","4 ","4","Continental","69"
"208295","190","84","79","79","Left","3 ","3","National",""
"208165","190","83","79","79","Right","3 ","2","Local","80"
"206085","179","74","79","79","Right","4 ","3","Local","81"
"205812","193","78","79","79","Right","2 ","1","Local","77"
"205678","172","63","79","79","Right","4 ","3","Local","75"
"205431","188","83","79","79","Right","4 ","3","Continental","78"
"202651","177","70","79","79","Left","3 ","4","National","76"
"202335","191","91","79","79","Right","2 ","2","National","84"
"201942","181","76","79","79","Right","4 ","5","Continental","75"
"201505","185","81","79","79","Right","3 ","2","Local","78"
"201455","188","80","79","79","Left","3 ","3","National","78"
"200110","193","88","79","79","Right","2 ","1","National","76"
"199987","186","85","79","79","Right","3 ","1","National","75"
"199833","198","103","79","79","Right","1 ","1","Local","72"
"199564","178","68","79","79","Right","3 ","3","Continental","75"
"199422","170","68","79","79","Right","3 ","3","National","71"
"198032","198","87","79","79","Left","3 ","2","National","81"
"198009","188","77","79","79","Right","3 ","1","National","80"
"196978","180","66","79","79","Right","3 ","3","Continental","81"
"191202","194","85","79","79","Left","3 ","3","Continental","77"
"190815","180","72","79","79","Left","3 ","3","Continental","78"
"190813","178","73","79","79","Right","3 ","4","Continental","79"
"190765","181","78","79","79","Right","4 ","3","Continental","81"
"189908","188","90","79","79","Right","3 ","1","National","76"
"189575","170","66","79","79","Right","3 ","4","National","70"
"184432","178","77","79","79","Right","3 ","2","Continental","82"
"184200","192","83","79","79","Right","4 ","4","Continental","84"
"184087","187","91","79","79","Right","4 ","2","Continental","72"
"183711","182","80","79","79","Right","3 ","3","Continental","76"
"183512","181","80","79","79","Left","3 ","3","National","80"
"182494","190","74","79","79","Right","2 ","1","Continental","79"
"177413","186","81","79","79","Right","4 ","3","Continental","82"
"158625","188","89","79","79","Left","4 ","3","Continental","77"
"278349","197","87","78","87","Right","5 ","2","Local","77"
"277797","175","72","78","86","Right","4 ","3","Local","77"
"277581","193","90","78","87","Right","3 ","3","Local","76"
"277179","174","64","78","86","Right","4 ","3","Local","84"
"275298","188","75","78","87","Right","4 ","2","Local","84"
"273463","176","74","78","83","Right","3 ","3","Local","76"
"273018","180","75","78","87","Right","3 ","3","Local","74"
"271574","170","64","78","85","Right","3 ","3","Local","85"
"271400","168","63","78","84","Right","4 ","4","Local","76"
"270086","187","82","78","86","Right","2 ","2","National","79"
"269493","191","92","78","82","Left","5 ","2","Local","77"
"269087","190","75","78","86","Right","3 ","2","Local","80"
"268889","186","78","78","86","Left","4 ","3","Local","79"
"268804","185","80","78","85","Right","4 ","2","Local","79"
"266096","187","81","78","86","Right","2 ","2","Local","79"
